Place,Var
geoId/06085,Median_Income_Household_HouseholderRaceSomeOtherRaceAlone
geoId/06085,Median_Income_Household_HouseholderRaceTwoOrMoreRaces
geoId/06085,Median_Income_Household_HouseholderRaceWhiteAlone
geoId/06085,Median_Income_Household_HouseholderRaceWhiteAloneNotHispanicOrLatino
geoId/06085,Median_Income_Household_MarriedCoupleFamilyHousehold
geoId/06085,Median_Income_Household_NonfamilyHousehold
geoId/06085,Median_Income_Person
geoId/06085,Min_Rainfall
geoId/06085,Min_Snowfall
geoId/06085,Min_Temperature
geoId/06085,Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication
geoId/06085,Percent_Person_21To65Years_Female_ReceivedCervicalCancerScreening
geoId/06085,Percent_Person_50To74Years_Female_ReceivedMammography
geoId/06085,Percent_Person_50To75Years_ReceivedColorectalCancerScreening
geoId/06085,Percent_Person_BingeDrinking
geoId/06085,Percent_Person_Children_WithAsthma
geoId/06085,Percent_Person_Obesity
geoId/06085,Percent_Person_PhysicalInactivity
geoId/06085,Percent_Person_ReceivedAnnualCheckup
geoId/06085,Percent_Person_ReceivedCholesterolScreening
geoId/06085,Percent_Person_ReceivedDentalVisit
geoId/06085,Percent_Person_SleepLessThan7Hours
geoId/06085,Percent_Person_Smoking
geoId/06085,Percent_Person_WithArthritis
geoId/06085,Percent_Person_WithAsthma
geoId/06085,Percent_Person_WithCancerExcludingSkinCancer
geoId/06085,Percent_Person_WithChronicKidneyDisease
geoId/06085,Percent_Person_WithChronicObstructivePulmonaryDisease
geoId/06085,Percent_Person_WithCoronaryHeartDisease
geoId/06085,Percent_Person_WithDiabetes
geoId/06085,Percent_Person_WithHighBloodPressure
geoId/06085,Percent_Person_WithHighCholesterol
geoId/06085,Percent_Person_WithMentalHealthNotGood
geoId/06085,Percent_Person_WithPhysicalHealthNotGood
geoId/06085,Percent_Person_WithStroke
geoId/06085,PrecipitationRate
geoId/06085,ReceiptsOrRevenue_Establishment_NAICSArtsEntertainmentRecreation_WithPayroll
geoId/06085,ReceiptsOrRevenue_Establishment_NAICSEducationalServices_WithPayroll
geoId/06085,ReceiptsOrRevenue_Establishment_NAICSHealthCareSocialAssistance_WithPayroll
geoId/06085,ReceiptsOrRevenue_Establishment_NAICSOtherServices_WithPayroll
geoId/06085,ReceiptsOrRevenue_Establishment_NAICSProfessionalScientificTechnicalServices_WithPayroll
geoId/06085,Receipts_Establishment_NAICSAdministrativeSupportWasteManagementRemediationServices_WithPayroll
geoId/06085,Revenue_Establishment_NAICSRealEstateRentalLeasing_WithPayroll
geoId/06085,Sales_Establishment_NAICSAccommodationFoodServices_WithPayroll
geoId/06085,UnemploymentRate_Person
geoId/06085,dc/015d58s9xh8kd
geoId/06085,dc/05w24m0n6t758
geoId/06085,dc/065dmg2ls1heb
geoId/06085,dc/06f0jf8xvzw4f
geoId/06085,dc/06m8j6xz3h0wf
geoId/06085,dc/0gettc3bc60cb
geoId/06085,dc/0jtctjm33mgh1
geoId/06085,dc/0tpmz5zd30ns5
geoId/06085,dc/0yv0ry7tjmwzc
geoId/06085,dc/17ckwyxwctzm2
geoId/06085,dc/1c4zcyw02n71g
geoId/06085,dc/1fw0t5m6459gb
geoId/06085,dc/1j7jmy39fwhw5
geoId/06085,dc/1kt512ynvpmc2
geoId/06085,dc/1lm9k2vdxj4c6
geoId/06085,dc/1t989xd1tn701
geoId/06085,dc/1wf1h5esex2d
geoId/06085,dc/1zpdg2hsjnrld
geoId/06085,dc/2c2e9bn8p7xz6
geoId/06085,dc/2hhr4qp4b4r0b
geoId/06085,dc/2hl1yfxglmq0c
geoId/06085,dc/2qgvm8lch89n5
geoId/06085,dc/2r1c78wzvbq58
geoId/06085,dc/2wgh04kx6es88
geoId/06085,dc/31hbegrgs0x05
geoId/06085,dc/3bg4r46ly61q9
geoId/06085,dc/3ex11eg2q9hp6
geoId/06085,dc/3n8g9we5yv7th
geoId/06085,dc/3w039ndqy7qv1
geoId/06085,dc/3z6z9w930dl7b
geoId/06085,dc/4fbqq2v75fwbc
geoId/06085,dc/4hzyqndyzntm
geoId/06085,dc/4qtse8536dg63
geoId/06085,dc/4wkzsq23w6reb
geoId/06085,dc/4xklqxfc27w1f
geoId/06085,dc/4z9xy6wn8xns1
geoId/06085,dc/50yq5l3ek70t7
geoId/06085,dc/51h3g4mcgj3w4
geoId/06085,dc/556pqlh586bmc
geoId/06085,dc/55d9n710f1l43
geoId/06085,dc/56md3ndhrmvm7
geoId/06085,dc/5f3gkej4mrq24
geoId/06085,dc/5g33rewtyql8
geoId/06085,dc/5hc4etrfyj9qg
geoId/06085,dc/5jy4dp16mtssg
geoId/06085,dc/61t0et409x8ch
geoId/06085,dc/62gn48xpbqew9
geoId/06085,dc/62n3z7mvfpjx1
geoId/06085,dc/68cg2z97cpl7d
geoId/06085,dc/6rltk4kf75612
geoId/06085,dc/6zbb7s5nx6rxb
geoId/06085,dc/6zrlr86zt61yg
geoId/06085,dc/7fdfhnnjr5sh8
geoId/06085,dc/7g77dy8hfb1rg
geoId/06085,dc/7j3r8lzgv1bq3
geoId/06085,dc/7jqw95h5wbelb
geoId/06085,dc/7wt44yv38rew
geoId/06085,dc/7ykp70f9rtck9
geoId/06085,dc/7yw96gdck5em4
geoId/06085,dc/80q8jrnkvwtt3
geoId/06085,dc/8p97n7l96lgg8
geoId/06085,dc/8rs9vl99e03p8
geoId/06085,dc/8vcbgqlfzwvtf
geoId/06085,dc/9b9gqxj27fqwc
geoId/06085,dc/9bcetmhgnge5f
geoId/06085,dc/9cqv67nn7pn1b
geoId/06085,dc/9fbrt5wxt4vkg
geoId/06085,dc/9fh1pt5cb8sl2
geoId/06085,dc/9pmyhk89dj3pf
geoId/06085,dc/9pz1cse6yndtg
geoId/06085,dc/9q73ecfhmd0y9
geoId/06085,dc/9sneyc8lpk8dc
geoId/06085,dc/9vlv8l9dbgsk7
geoId/06085,dc/b3nmcj3w1lhed
geoId/06085,dc/b4dj4sbgqybh7
geoId/06085,dc/b6h698m2vmdcc
geoId/06085,dc/b9plt3q5k6gyb
geoId/06085,dc/bf85zc6wypd2h
geoId/06085,dc/bhc16vntggjyd
geoId/06085,dc/br6elkd593zs1
geoId/06085,dc/bre4whrdn7pt7
geoId/06085,dc/c57vzg7l74577
geoId/06085,dc/c6n2z7vh9sy31
geoId/06085,dc/c75qlm98pmcb2
geoId/06085,dc/c9cl49nnrv5x4
geoId/06085,dc/cc8wk2n0ywd9
geoId/06085,dc/cerdgf14fp2z1
geoId/06085,dc/ck1ksqd8rgps6
geoId/06085,dc/cmlt06n3l72v4
geoId/06085,dc/cs8fvwkmpmlpg
geoId/06085,dc/db69tchd80nnc
geoId/06085,dc/dbe0drezxrpv6
geoId/06085,dc/dc5hbzngddq37
geoId/06085,dc/dj7khl7q78412
geoId/06085,dc/dn2h9yfcgbkg2
geoId/06085,dc/dv0w29brm5866
geoId/06085,dc/dxsxcw009pdm4
geoId/06085,dc/dzfdgrtcv5h7
geoId/06085,dc/e27c5t4tbplg
geoId/06085,dc/e2m11594t2q4b
geoId/06085,dc/e2szvml8jkld8
geoId/06085,dc/e4y4hqq6mjfsh
geoId/06085,dc/e9gftzl2hm8h9
geoId/06085,dc/eg6rrdr1tkf76
geoId/06085,dc/ejpm616jd1pq1
geoId/06085,dc/ekrg82bjht898
geoId/06085,dc/enr63cx8vt23f
geoId/06085,dc/env3140jqssg8
geoId/06085,dc/epw58ne8mytn5
geoId/06085,dc/exr9t81en1h34
geoId/06085,dc/fgt7thnws9vx9
geoId/06085,dc/fgvek57mt58n2
geoId/06085,dc/fh4td3znm3l4g
geoId/06085,dc/fmx7fkrpd3jl2
geoId/06085,dc/fyc3yvjy0xw6g
geoId/06085,dc/g0yn22m8r3639
geoId/06085,dc/g4fthg3t3y5td
geoId/06085,dc/g57vdc4mb80e7
geoId/06085,dc/g8537zqf45wl3
geoId/06085,dc/g8kg52zcxzw9f
geoId/06085,dc/g8sxhs8lzmb15
geoId/06085,dc/gr3zem8shyhbf
geoId/06085,dc/gy5fk764jzhvd
geoId/06085,dc/h34ge8t21h9m1
geoId/06085,dc/h7ft916g93ys2
geoId/06085,dc/h8p2m5rx43j3b
geoId/06085,dc/hbkh95kc7pkb6
geoId/06085,dc/ht9knfzzn12c8
geoId/06085,dc/hyfn2tlyz48lb
geoId/06085,dc/j5fv028n7nhe4
geoId/06085,dc/j7lkt2ww5qsn5
geoId/06085,dc/j7pej9wer7lkd
geoId/06085,dc/jefhcs9qxc971
geoId/06085,dc/jhjdplbeg26k1
geoId/06085,dc/jszfr5wd4f7pb
geoId/06085,dc/jxsx1rb4xg84f
geoId/06085,dc/k33ngtzpqxql6
geoId/06085,dc/k8c98jgxcnd1g
geoId/06085,dc/kcns4cvt14zx2
geoId/06085,dc/kfr6chpkw90e3
geoId/06085,dc/knhvyxwsd3y6h
geoId/06085,dc/kpcfmb6lp3zpd
geoId/06085,dc/kt900ezddrf79
geoId/06085,dc/kz9r60zp6s32b
geoId/06085,dc/ltwqwtxcq9l23
geoId/06085,dc/m07n4w3ywjzs3
geoId/06085,dc/m54m06x6r5xm9
geoId/06085,dc/m60n94sqql2d3
geoId/06085,dc/m615rq99fwf2c
geoId/06085,dc/mlf5e4m68h2k7
geoId/06085,dc/mqxdr821c7kw3
geoId/06085,dc/msz3yy4p50yyf
geoId/06085,dc/mwbmxs2q9zcgd
geoId/06085,dc/mwcnlh5bmdk63
geoId/06085,dc/mxqzyt970qks1
geoId/06085,dc/n2vhkpw0slkv5
geoId/06085,dc/n99t0lnl3fch6
geoId/06085,dc/ndg1xk1e9frc2
geoId/06085,dc/nfdf9rt7kbggb
geoId/06085,dc/nhmjhp72kjr48
geoId/06085,dc/njgzb8knf11n8
geoId/06085,dc/nrh9sl7zy12bf
geoId/06085,dc/ns1rqx6wy9909
geoId/06085,dc/nt9cq96phw6nf
geoId/06085,dc/nvrxn11yxlen2
geoId/06085,dc/p34mhcpgtth76
geoId/06085,dc/p3vqwthpjtdw
geoId/06085,dc/p4jzvj8q1lnmd
geoId/06085,dc/p69tpsldf99h7
geoId/06085,dc/pltrqb2ng8dp8
geoId/06085,dc/pplpj0y0mzd3g
geoId/06085,dc/q0p7fcll1lv8c
geoId/06085,dc/q98jxycvs422f
geoId/06085,dc/qnphlls92tvs9
geoId/06085,dc/qt7ewllmt3826
geoId/06085,dc/qvf1yrhwzp8rd
geoId/06085,dc/r0delcsw86kc6
geoId/06085,dc/rkq1jgk08zfs7
geoId/06085,dc/skv4cd74gsnpf
geoId/06085,dc/slp5hywj7b9c1
geoId/06085,dc/t0hh9jhx104k7
geoId/06085,dc/t6m99mqmqxjbc
geoId/06085,dc/t7403chwvspm
geoId/06085,dc/tz59wt1hkl4y
geoId/06085,dc/v33p7mwnpe9vb
geoId/06085,dc/v7yl3k9w3h7e8
geoId/06085,dc/vfs5dgtzhp4j4
geoId/06085,dc/vgwx3kjjzz8wf
geoId/06085,dc/vh36nvvkwxz5g
geoId/06085,dc/vp8cbt6k79t94
geoId/06085,dc/vt2q292eme79f
geoId/06085,dc/w2gdszr0f3sh2
geoId/06085,dc/w8gp902jnk426
geoId/06085,dc/wc8q05drd74bd
geoId/06085,dc/wd5g31pcj0zr3
geoId/06085,dc/wfktw3b5c50h1
geoId/06085,dc/whn99h1l0xgth
geoId/06085,dc/wj5l0n6wkep45
geoId/06085,dc/wjtdrd9wq4m2g
geoId/06085,dc/wk2vjrzfgyq5d
geoId/06085,dc/wqbf0ppbmly7
geoId/06085,dc/wyxmw2dy6t2xh
geoId/06085,dc/x52jxxbwspczh
geoId/06085,dc/x9e7150515yt7
geoId/06085,dc/xj2nk2bg60fg
geoId/06085,dc/y9yb58snpfzw5
geoId/06085,dc/ye0f3ej72hhj7
geoId/06085,dc/yw52qqrrb2w11
geoId/06085,dc/zbpsz8dg01nh2
geoId/06085,dc/zcth2y8fqte1f
geoId/06085,dc/zf0wjwwyddbj4
geoId/06085,dc/zkmdz1rhlt7q8
geoId/06085,dc/zmp6qzgzp7ly2
geoId/06085,dc/zv5g19y8dl9r1
geoId/06085,dc/zvr6djt1p9gj3
geoId/06085,dc/zz6gwv838v9w
geoId/08,AmountFarmInventory_WinterWheatForGrain
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSAccommodationFoodServices_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSAdministrativeSupportWasteManagementRemediationServices_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSAgricultureForestryFishingHunting_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSArtsEntertainmentRecreation_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSConstruction_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSEducationalServices_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSFinanceInsurance_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSHealthCareSocialAssistance_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSInformation_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSManagementOfCompaniesEnterprises_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSMiningQuarryingOilGasExtraction_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSOtherServices_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSProfessionalScientificTechnicalServices_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSRealEstateRentalLeasing_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSUtilities_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_NAICSWholesaleTrade_RealValue
geoId/08,Amount_EconomicActivity_GrossDomesticProduction_RealValue
geoId/08,Amount_FarmInventory_BarleyForGrain
geoId/08,Amount_FarmInventory_CornForSilageOrGreenchop
geoId/08,Amount_FarmInventory_DryEdibleBeans
geoId/08,Amount_FarmInventory_DurumWheatForGrain
geoId/08,Amount_FarmInventory_Forage
geoId/08,Amount_FarmInventory_OatsForGrain
geoId/08,Amount_FarmInventory_OtherSpringWheatForGrain
geoId/08,Amount_FarmInventory_SorghumForGrain
geoId/08,Amount_FarmInventory_SorghumForSilageOrGreenchop
geoId/08,Amount_FarmInventory_SugarbeetsForSugar
geoId/08,Amount_FarmInventory_SunflowerSeed
geoId/08,Amount_FarmInventory_WheatForGrain
geoId/08,Amout_FarmInventory_CornForGrain
geoId/08,Annual_Emissions_CarbonDioxide_NonBiogenic
geoId/08,Annual_Emissions_EPA_OtherFullyFluorinatedCompound_NonBiogenic
geoId/08,Annual_Emissions_GreenhouseGas_NonBiogenic
geoId/08,Annual_Emissions_Hydrofluorocarbon_NonBiogenic
geoId/08,Annual_Emissions_Hydrofluoroether_NonBiogenic
geoId/08,Annual_Emissions_Methane_NonBiogenic
geoId/08,Annual_Emissions_NitrogenTrifluoride_NonBiogenic
geoId/08,Annual_Emissions_NitrousOxide_NonBiogenic
geoId/08,Annual_Emissions_Perfluorocarbon_NonBiogenic
geoId/08,Annual_Emissions_SulfurHexafluoride_NonBiogenic
geoId/08,Area_Farm
geoId/08,Count_AvalancheEvent
geoId/08,Count_BlizzardEvent
geoId/08,Count_ColdWindChillEvent
geoId/08,Count_CriminalActivities_AggravatedAssault
geoId/08,Count_CriminalActivities_Burglary
geoId/08,Count_CriminalActivities_CombinedCrime
geoId/08,Count_CriminalActivities_ForcibleRape
geoId/08,Count_CriminalActivities_LarcenyTheft
geoId/08,Count_CriminalActivities_MotorVehicleTheft
geoId/08,Count_CriminalActivities_PropertyCrime
geoId/08,Count_CriminalActivities_Robbery
geoId/08,Count_CriminalActivities_ViolentCrime
geoId/08,Count_CriminalIncidents_BiasMotivationDisabilityStatus_AggravatedAssault_IsHateCrime
geoId/08,Count_CriminalIncidents_BiasMotivationDisabilityStatus_AllOtherLarceny_IsHateCrime
geoId/08,Count_CriminalIncidents_BiasMotivationDisabilityStatus_CreditCardOrAutomatedTellerMachineFraud_IsHateCrime
geoId/08,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Fondling_IsHateCrime
geoId/08,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Intimidation_IsHateCrime
geoId/08,Count_CriminalIncidents_BiasMotivationDisabilityStatus_MotorVehicleTheft_IsHateCrime
geoId/08,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Robbery_IsHateCrime
geoId/08,Count_CriminalIncidents_BiasMotivationDisabilityStatus_SexualAssaultWithAnObject_IsHateCrime
geoId/08,Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime
geoId/08,Count_CriminalIncidents_IsHateCrime
geoId/08,Count_Death
geoId/08,Count_Death_25To34Years_MentalBehaviouralDisorders
geoId/08,Count_Death_25To34Years_Neoplasms
geoId/08,Count_Death_35To44Years_MentalBehaviouralDisorders
geoId/08,Count_Death_35To44Years_Neoplasms
geoId/08,Count_Death_45To54Years_MentalBehaviouralDisorders
geoId/08,Count_Death_45To54Years_Neoplasms
geoId/08,Count_Death_55To64Years_MentalBehaviouralDisorders
geoId/08,Count_Death_55To64Years_Neoplasms
geoId/08,Count_Death_65To74Years_MentalBehaviouralDisorders
geoId/08,Count_Death_65To74Years_Neoplasms
geoId/08,Count_Death_75To84Years_MentalBehaviouralDisorders
geoId/08,Count_Death_75To84Years_Neoplasms
geoId/08,Count_Death_85Years_MentalBehaviouralDisorders
geoId/08,Count_Death_85Years_Neoplasms
geoId/08,Count_Death_AbnormalNotClassfied
geoId/08,Count_Death_AbnormalNotClassfied_Female
geoId/08,Count_Death_AmericanIndianAndAlaskaNativeAlone
geoId/08,Count_Death_AsAFractionOfCount_Person
geoId/08,Count_Death_AsianOrPacificIslander
geoId/08,Count_Death_BlackOrAfricanAmerican
geoId/08,Count_Death_CertainConditionsOriginatingInThePerinatalPeriod
geoId/08,Count_Death_CertainConditionsOriginatingInThePerinatalPeriod_Female
geoId/08,Count_Death_CertainInfectiousParasiticDiseases
geoId/08,Count_Death_CertainInfectiousParasiticDiseases_Female
geoId/08,Count_Death_CongenitalMalformationsDeformationsChromosomalAbnormalities
geoId/08,Count_Death_CongenitalMalformationsDeformationsChromosomalAbnormalities_Female
geoId/08,Count_Death_DiseasesOfBloodAndBloodFormingOrgansAndImmuneDisorders
geoId/08,Count_Death_DiseasesOfBloodAndBloodFormingOrgansAndImmuneDisorders_Female
geoId/08,Count_Death_DiseasesOfTheCirculatorySystem
geoId/08,Count_Death_DiseasesOfTheCirculatorySystem_Female
geoId/08,Count_Death_DiseasesOfTheDigestiveSystem
geoId/08,Count_Death_DiseasesOfTheDigestiveSystem_Female
geoId/08,Count_Death_DiseasesOfTheGenitourinarySystem
geoId/08,Count_Death_DiseasesOfTheGenitourinarySystem_Female
geoId/08,Count_Death_DiseasesOfTheMusculoskeletalSystemConnectiveTissue
geoId/08,Count_Death_DiseasesOfTheMusculoskeletalSystemConnectiveTissue_Female
geoId/08,Count_Death_DiseasesOfTheNervousSystem
geoId/08,Count_Death_DiseasesOfTheNervousSystem_Female
geoId/08,Count_Death_DiseasesOfTheRespiratorySystem
geoId/08,Count_Death_DiseasesOfTheRespiratorySystem_Female
geoId/08,Count_Death_DiseasesOfTheSkinSubcutaneousTissue
geoId/08,Count_Death_DiseasesOfTheSkinSubcutaneousTissue_Female
geoId/08,Count_Death_EndocrineNutritionalMetabolicDiseases
geoId/08,Count_Death_EndocrineNutritionalMetabolicDiseases_Female
geoId/08,Count_Death_ExternalCauses
geoId/08,Count_Death_ExternalCauses_Female
geoId/08,Count_Death_Female
geoId/08,Count_Death_Male
geoId/08,Count_Death_MentalBehaviouralDisorders
geoId/08,Count_Death_MentalBehaviouralDisorders_Female
geoId/08,Count_Death_Neoplasms
geoId/08,Count_Death_Neoplasms_Female
geoId/08,Count_Death_Upto1Years
geoId/08,Count_Death_Upto1Years_AbnormalNotClassfied
geoId/08,Count_Death_Upto1Years_CertainConditionsOriginatingInThePerinatalPeriod
geoId/08,Count_Death_Upto1Years_CongenitalMalformationsDeformationsChromosomalAbnormalities
geoId/08,Count_Death_White
geoId/08,Count_DroughtEvent
geoId/08,Count_DustStormEvent
geoId/08,Count_EarthquakeEvent
geoId/08,Count_EarthquakeEvent_M5To6
geoId/08,Count_Establishment_FederalGovernmentOwnedEstablishment_NAICSTotalAllIndustries
geoId/08,Count_Establishment_LocalGovernmentOwnedEstablishment_NAICSTotalAllIndustries
geoId/08,Count_Establishment_NAICSAdministrativeSupportWasteManagementRemediationServices
geoId/08,Count_Establishment_NAICSConstruction
geoId/08,Count_Establishment_NAICSFinanceInsurance
geoId/08,Count_Establishment_NAICSInformation
geoId/08,Count_Establishment_NAICSOtherServices
geoId/08,Count_Establishment_NAICSUtilities
geoId/08,Count_Establishment_PrivatelyOwnedEstablishment_NAICSTotalAllIndustries
geoId/08,Count_Establishment_StateGovernmentOwnedEstablishment_NAICSTotalAllIndustries
geoId/08,Count_ExcessiveHeatEvent
geoId/08,Count_ExtremeColdWindChillEvent
geoId/08,Count_Farm
geoId/08,Count_FarmInventory_BeefCows
geoId/08,Count_FarmInventory_CattleAndCalves
geoId/08,Count_FarmInventory_HogsAndPigs
geoId/08,Count_FarmInventory_Layers
geoId/08,Count_FarmInventory_MilkCows
geoId/08,Count_FarmInventory_SheepAndLambs
geoId/08,Count_FlashFloodEvent
geoId/08,Count_FloodEvent
geoId/08,Count_FreezingFogEvent
geoId/08,Count_FrostFreezeEvent
geoId/08,Count_HeavyRainEvent
geoId/08,Count_HeavySnowEvent
geoId/08,Count_Household_HasComputer_NoInternetAccess
geoId/08,Count_Household_InternetWithoutSubscription
geoId/08,Count_Household_NoInternetAccess
geoId/08,Count_Household_WithFoodStampsInThePast12Months_AmericanIndianOrAlaskaNativeAlone
geoId/08,Count_Household_WithFoodStampsInThePast12Months_AsianAlone
geoId/08,Count_Household_WithFoodStampsInThePast12Months_BlackOrAfricanAmericanAlone
geoId/08,Count_Household_WithFoodStampsInThePast12Months_FamilyHousehold
geoId/08,Count_Household_WithFoodStampsInThePast12Months_HispanicOrLatino
geoId/08,Count_Household_WithFoodStampsInThePast12Months_MarriedCoupleFamilyHousehold
geoId/08,Count_Household_WithFoodStampsInThePast12Months_NativeHawaiianOrOtherPacificIslanderAlone
geoId/08,Count_Household_WithFoodStampsInThePast12Months_NonfamilyHousehold
geoId/08,Count_Household_WithFoodStampsInThePast12Months_OtherFamilyHousehold
geoId/08,Count_Household_WithFoodStampsInThePast12Months_SingleFatherFamilyHousehold
geoId/08,Count_Household_WithFoodStampsInThePast12Months_SomeOtherRaceAlone
geoId/08,Count_Household_WithFoodStampsInThePast12Months_TwoOrMoreRaces
geoId/08,Count_Household_WithFoodStampsInThePast12Months_WhiteAlone
geoId/08,Count_Household_WithFoodStampsInThePast12Months_WhiteAloneNotHispanicOrLatino
geoId/08,Count_HousingUnit
geoId/08,Count_HousingUnit_1940To1949DateBuilt
geoId/08,Count_HousingUnit_1950To1959DateBuilt
geoId/08,Count_HousingUnit_1960To1969DateBuilt
geoId/08,Count_HousingUnit_1970To1979DateBuilt
geoId/08,Count_HousingUnit_1980To1989DateBuilt
geoId/08,Count_HousingUnit_1990To1999DateBuilt
geoId/08,Count_HousingUnit_2000To2004DateBuilt
geoId/08,Count_HousingUnit_2000To2009DateBuilt
geoId/08,Count_HousingUnit_2005OrLaterDateBuilt
geoId/08,Count_HousingUnit_2010OrLaterDateBuilt
geoId/08,Count_HousingUnit_2010To2013DateBuilt
geoId/08,Count_HousingUnit_2014OrLaterDateBuilt
geoId/08,Count_HousingUnit_Before1939DateBuilt
geoId/08,Count_HousingUnit_CompleteKitchenFacilities_OccupiedHousingUnit
geoId/08,Count_HousingUnit_CompletePlumbingFacilities_OccupiedHousingUnit
geoId/08,Count_HousingUnit_HomeValue1000000To1499999USDollar
geoId/08,Count_HousingUnit_HomeValue1500000To1999999USDollar
geoId/08,Count_HousingUnit_HouseholderAge35OrLessYears_OccupiedHousingUnit
geoId/08,Count_HousingUnit_HouseholderAge35To44Years_OccupiedHousingUnit
